Run,GEO,Name,Chronological_Age_in_Hours,Median_Lifespan_in_Days,Median_Lifespan_in_Hours,Correction_Factor,Biological_Age_in_Hours,Biological_Age_Days,Corrected_Bio_Age_Days,Chronological_Age_Days,Strain,Treatment,AvgSpotLen,Instrument,LibraryLayout,LibrarySelection,RNA_interference,FUDR
ERR1474689,E-MTAB-4866,eat-2(ad1116),648,26.5,636,0.5849056604,379.0188679245,15.7924528302,13.9387793307,27,eat-2(ad1116),FUDR,168,Illumina HiSeq 2500,PAIRED,size fractionation,Empty vector,FUDR
SRR5481065,GSE98195,N2,528,21.32,511.68,0.7270168856,383.8649155722,15.9943714822,14.0342630114,22,N2,None,302,Illumina HiSeq 2500,PAIRED,cDNA,None,None
SRR5481066,GSE98195,N2,528,21.32,511.68,0.7270168856,383.8649155722,15.9943714822,14.0342630114,22,N2,None,302,Illumina HiSeq 2500,PAIRED,cDNA,None,None
SRR5188240,GSE93826,rrf-3(pk1436),432,15.5,No lifespan data available. The lifespan of rrf-3 should be similar to N2. Therefore we set the median lifespan to the standard used in the paper. This should increase the prediction error since the true median lifespan and thereby rescaled biological age is most probably different.,372,432,18,15.1039655569,18,rrf-3(pk1436),None,51,Illumina HiSeq 2500,SINGLE,cDNA,Empty vector,
SRR5188241,GSE93826,rrf-3(pk1436),432,15.5,No lifespan data available. The lifespan of rrf-3 should be similar to N2. Therefore we set the median lifespan to the standard used in the paper. This should increase the prediction error since the true median lifespan and thereby rescaled biological age is most probably different.,372,432,18,15.1039655569,18,rrf-3(pk1436),None,51,Illumina HiSeq 2500,SINGLE,cDNA,Empty vector,
SRR5188242,GSE93826,rrf-3(pk1436),432,15.5,No lifespan data available. The lifespan of rrf-3 should be similar to N2. Therefore we set the median lifespan to the standard used in the paper. This should increase the prediction error since the true median lifespan and thereby rescaled biological age is most probably different.,372,432,18,15.1039655569,18,rrf-3(pk1436),None,51,Illumina HiSeq 2500,SINGLE,cDNA,Empty vector,
SRR7281445,GSE115531,hdac-6(ok3203),24,19.83,475.92,0.7816439738,18.7594553707,0.7816439738,0.7816439169,1,hdac-6(ok3203),FUDR,51,Illumina HiSeq 3000,SINGLE,cDNA,None,FUDR
SRR7281446,GSE115531,hdac-6(ok3203),24,19.83,475.92,0.7816439738,18.7594553707,0.7816439738,0.7816439169,1,hdac-6(ok3203),FUDR,51,Illumina HiSeq 3000,SINGLE,cDNA,None,FUDR
SRR7281447,GSE115531,hdac-6(ok3203),24,19.83,475.92,0.7816439738,18.7594553707,0.7816439738,0.7816439169,1,hdac-6(ok3203),FUDR,51,Illumina HiSeq 3000,SINGLE,cDNA,None,FUDR
SRR7281451,GSE115531,ptrn-1(tm5597),24,17,408,0.9117647059,21.8823529412,0.9117647059,0.9117646309,1,ptrn-1(tm5597),FUDR,51,Illumina HiSeq 3000,SINGLE,cDNA,None,FUDR
SRR7281452,GSE115531,ptrn-1(tm5597),24,17,408,0.9117647059,21.8823529412,0.9117647059,0.9117646309,1,ptrn-1(tm5597),FUDR,51,Illumina HiSeq 3000,SINGLE,cDNA,None,FUDR
SRR7281453,GSE115531,ptrn-1(tm5597),24,17,408,0.9117647059,21.8823529412,0.9117647059,0.9117646309,1,ptrn-1(tm5597),FUDR,51,Illumina HiSeq 3000,SINGLE,cDNA,None,FUDR
SRR7281442,GSE115531,efa-6(tm3124),24,16.33,391.92,0.9491733007,22.7801592162,0.9491733007,0.9491732196,1,efa-6(tm3124),FUDR,51,Illumina HiSeq 3000,SINGLE,cDNA,None,FUDR
SRR7281443,GSE115531,efa-6(tm3124),24,16.33,391.92,0.9491733007,22.7801592162,0.9491733007,0.9491732196,1,efa-6(tm3124),FUDR,51,Illumina HiSeq 3000,SINGLE,cDNA,None,FUDR
SRR7281444,GSE115531,efa-6(tm3124),24,16.33,391.92,0.9491733007,22.7801592162,0.9491733007,0.9491732196,1,efa-6(tm3124),FUDR,51,Illumina HiSeq 3000,SINGLE,cDNA,None,FUDR
SRR7281439,GSE115531,N2,24,14.63,351.12,1.0594668489,25.4272043746,1.0594668489,1.0594667466,1,N2,FUDR,51,Illumina HiSeq 3000,SINGLE,cDNA,None,FUDR
SRR7281440,GSE115531,N2,24,14.63,351.12,1.0594668489,25.4272043746,1.0594668489,1.0594667466,1,N2,FUDR,51,Illumina HiSeq 3000,SINGLE,cDNA,None,FUDR
SRR7281441,GSE115531,N2,24,14.63,351.12,1.0594668489,25.4272043746,1.0594668489,1.0594667466,1,N2,FUDR,51,Illumina HiSeq 3000,SINGLE,cDNA,None,FUDR
SRR7281448,GSE115531,ptl-1(ok621),24,11,264,1.4090909091,33.8181818182,1.4090909091,1.409090698,1,ptl-1(ok621),FUDR,51,Illumina HiSeq 3000,SINGLE,cDNA,None,FUDR
SRR7281449,GSE115531,ptl-1(ok621),24,11,264,1.4090909091,33.8181818182,1.4090909091,1.409090698,1,ptl-1(ok621),FUDR,51,Illumina HiSeq 3000,SINGLE,cDNA,None,FUDR
SRR7281450,GSE115531,ptl-1(ok621),24,11,264,1.4090909091,33.8181818182,1.4090909091,1.409090698,1,ptl-1(ok621),FUDR,51,Illumina HiSeq 3000,SINGLE,cDNA,None,FUDR
SRR8594809,PRJNA523315,N2 + MOND,72,23.61,566.64,0.6565014824,47.2681067344,1.9695044473,1.9695037961,3,N2,Monorden,50,Illumina HiSeq 3000,SINGLE,other,None,None
SRR8594810,PRJNA523315,N2 + MOND,72,23.61,566.64,0.6565014824,47.2681067344,1.9695044473,1.9695037961,3,N2,Monorden,50,Illumina HiSeq 3000,SINGLE,other,None,None
SRR8594811,PRJNA523315,N2 + MOND,72,23.61,566.64,0.6565014824,47.2681067344,1.9695044473,1.9695037961,3,N2,Monorden,50,Illumina HiSeq 3000,SINGLE,other,None,None
SRR8594802,PRJNA523315,hsf-1(sy441) + DMSO,72,18.66,447.84,0.8306538049,59.807073955,2.4919614148,2.4919596241,3,hsf-1(sy441),DMSO,50,Illumina HiSeq 3000,SINGLE,other,None,None
SRR8594815,PRJNA523315,hsf-1(sy441) + DMSO,72,18.66,447.84,0.8306538049,59.807073955,2.4919614148,2.4919596241,3,hsf-1(sy441),DMSO,50,Illumina HiSeq 3000,SINGLE,other,None,None
SRR8594803,PRJNA523315,hsf-1(sy441) + Monorden,72,17.98,431.52,0.8620689655,62.0689655172,2.5862068966,2.5862047558,3,hsf-1(sy441),Monorden,50,Illumina HiSeq 3000,SINGLE,other,None,None
SRR8594804,PRJNA523315,hsf-1(sy441) + Monorden,72,17.98,431.52,0.8620689655,62.0689655172,2.5862068966,2.5862047558,3,hsf-1(sy441),Monorden,50,Illumina HiSeq 3000,SINGLE,other,None,None
SRR8594806,PRJNA523315,N2 + DMSO,72,15.12,362.88,1.0251322751,73.8095238095,3.0753968254,3.0753915214,3,N2,DMSO,50,Illumina HiSeq 3000,SINGLE,other,None,None
SRR8594807,PRJNA523315,N2 + DMSO,72,15.12,362.88,1.0251322751,73.8095238095,3.0753968254,3.0753915214,3,N2,DMSO,50,Illumina HiSeq 3000,SINGLE,other,None,None
SRR8594808,PRJNA523315,N2 + DMSO,72,15.12,362.88,1.0251322751,73.8095238095,3.0753968254,3.0753915214,3,N2,DMSO,50,Illumina HiSeq 3000,SINGLE,other,None,None
SRR8594812,PRJNA523315,N2 + DMSO + HS,72,3.91,93.84,3.9641943734,285.4219948849,11.8925831202,11.5981128029,3,N2,DMSO+HS,50,Illumina HiSeq 3000,SINGLE,other,None,None
SRR8594813,PRJNA523315,N2 + DMSO + HS,72,3.91,93.84,3.9641943734,285.4219948849,11.8925831202,11.5981128029,3,N2,DMSO+HS,50,Illumina HiSeq 3000,SINGLE,other,None,None
SRR8594814,PRJNA523315,N2 + DMSO + HS,72,3.91,93.84,3.9641943734,285.4219948849,11.8925831202,11.5981128029,3,N2,DMSO+HS,49,Illumina HiSeq 3000,SINGLE,other,None,None
SRR8782791,GSE128815,N2_15C,24,22.7,544.8,0.6828193833,16.3876651982,0.6828193833,0.6828193372,1,N2,15C,202,Illumina HiSeq 4000,PAIRED,cDNA,None,None
SRR8782795,GSE128815,N2_15C,24,22.7,544.8,0.6828193833,16.3876651982,0.6828193833,0.6828193372,1,N2,15C,202,Illumina HiSeq 4000,PAIRED,cDNA,None,None
SRR8782799,GSE128815,N2_15C,24,22.7,544.8,0.6828193833,16.3876651982,0.6828193833,0.6828193372,1,N2,15C,202,Illumina HiSeq 4000,PAIRED,cDNA,None,None
SRR8782792,GSE128815,mdt-15(tm2182)_15C,24,12.6,302.4,1.2301587302,29.5238095238,1.2301587302,1.2301585841,1,mdt-15(tm2182),15C,202,Illumina HiSeq 4000,PAIRED,cDNA,None,None
SRR8782796,GSE128815,mdt-15(tm2182)_15C,24,12.6,302.4,1.2301587302,29.5238095238,1.2301587302,1.2301585841,1,mdt-15(tm2182),15C,202,Illumina HiSeq 4000,PAIRED,cDNA,None,None
SRR8782800,GSE128815,mdt-15(tm2182)_15C,24,12.6,302.4,1.2301587302,29.5238095238,1.2301587302,1.2301585841,1,mdt-15(tm2182),15C,202,Illumina HiSeq 4000,PAIRED,cDNA,None,None
SRR5456157,GSE97934,N2_25C,33,14,336,1.1071428571,36.5357142857,1.5223214286,1.5223211626,1.375,N2,25C,202,Illumina HiSeq 4000,PAIRED,cDNA,None,None
SRR5456158,GSE97934,N2_25C,33,14,336,1.1071428571,36.5357142857,1.5223214286,1.5223211626,1.375,N2,25C,202,Illumina HiSeq 4000,PAIRED,cDNA,None,None
SRR5456159,GSE97934,N2_SC,33,14,336,1.1071428571,36.5357142857,1.5223214286,1.5223211626,1.375,N2,Synthetic community_25C,202,Illumina HiSeq 4000,PAIRED,cDNA,None,None
SRR5456160,GSE97934,N2_SC,33,14,336,1.1071428571,36.5357142857,1.5223214286,1.5223211626,1.375,N2,Synthetic community_25C,202,Illumina HiSeq 4000,PAIRED,cDNA,None,None
SRR5456161,GSE97934,N2_25C,33,14,336,1.1071428571,36.5357142857,1.5223214286,1.5223211626,1.375,N2,25C,202,Illumina HiSeq 4000,PAIRED,cDNA,None,None
SRR5456162,GSE97934,N2_25C,33,14,336,1.1071428571,36.5357142857,1.5223214286,1.5223211626,1.375,N2,25C,202,Illumina HiSeq 4000,PAIRED,cDNA,None,None
SRR5456163,GSE97934,N2_25C,33,14,336,1.1071428571,36.5357142857,1.5223214286,1.5223211626,1.375,N2,25C,202,Illumina HiSeq 4000,PAIRED,cDNA,None,None
SRR5456167,GSE97934,N2_25C,33,14,336,1.1071428571,36.5357142857,1.5223214286,1.5223211626,1.375,N2,25C,202,Illumina HiSeq 4000,PAIRED,cDNA,None,None
SRR5456168,GSE97934,N2_SC,33,14,336,1.1071428571,36.5357142857,1.5223214286,1.5223211626,1.375,N2,Synthetic community_25C,202,Illumina HiSeq 4000,PAIRED,cDNA,None,None
SRR8782789,GSE128815,N2_25C,24,9.7,232.8,1.5979381443,38.3505154639,1.5979381443,1.5979378343,1,N2,25C,202,Illumina HiSeq 4000,PAIRED,cDNA,None,None
SRR8782793,GSE128815,N2_25C,24,9.7,232.8,1.5979381443,38.3505154639,1.5979381443,1.5979378343,1,N2,25C,202,Illumina HiSeq 4000,PAIRED,cDNA,None,None
SRR8782797,GSE128815,N2_25C,24,9.7,232.8,1.5979381443,38.3505154639,1.5979381443,1.5979378343,1,N2,25C,202,Illumina HiSeq 4000,PAIRED,cDNA,None,None
SRR8782790,GSE128815,mdt-15(tm2182)_25C,24,8,192,1.9375,46.5,1.9375,1.9374993887,1,mdt-15(tm2182),25C,202,Illumina HiSeq 4000,PAIRED,cDNA,None,None
SRR8782794,GSE128815,mdt-15(tm2182)_25C,24,8,192,1.9375,46.5,1.9375,1.9374993887,1,mdt-15(tm2182),25C,202,Illumina HiSeq 4000,PAIRED,cDNA,None,None
SRR8782798,GSE128815,mdt-15(tm2182)_25C,24,8,192,1.9375,46.5,1.9375,1.9374993887,1,mdt-15(tm2182),25C,202,Illumina HiSeq 4000,PAIRED,cDNA,None,None
SRR6388548,GSE108263,N2 + Rifampicin+Rapamycin+Allantoin,144,34.95,838.8,0.443490701,63.8626609442,2.660944206,2.6609417418,6,N2,Rifampicin+Rapamycin+Allantoin+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388549,GSE108263,N2 + Rifampicin+Rapamycin+Allantoin,144,34.95,838.8,0.443490701,63.8626609442,2.660944206,2.6609417418,6,N2,Rifampicin+Rapamycin+Allantoin+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388550,GSE108263,N2 + Rifampicin+Rapamycin+Allantoin,144,34.95,838.8,0.443490701,63.8626609442,2.660944206,2.6609417418,6,N2,Rifampicin+Rapamycin+Allantoin+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388545,GSE108263,N2 + Rifampicin+Psora-4+Allantoin,144,34.85,836.4,0.4447632712,64.0459110473,2.668579627,2.6685771272,6,N2,Rifampicin+Psora-4+Allantoin+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388546,GSE108263,N2 + Rifampicin+Psora-4+Allantoin,144,34.85,836.4,0.4447632712,64.0459110473,2.668579627,2.6685771272,6,N2,Rifampicin+Psora-4+Allantoin+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388547,GSE108263,N2 + Rifampicin+Psora-4+Allantoin,144,34.85,836.4,0.4447632712,64.0459110473,2.668579627,2.6685771272,6,N2,Rifampicin+Psora-4+Allantoin+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388539,GSE108263,N2 + Rifampicin+Psora-4,144,30,720,0.5166666667,74.4,3.1,3.0999944531,6,N2,Rifampicin+Psora-4+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388540,GSE108263,N2 + Rifampicin+Psora-4,144,30,720,0.5166666667,74.4,3.1,3.0999944531,6,N2,Rifampicin+Psora-4+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388541,GSE108263,N2 + Rifampicin+Psora-4,144,30,720,0.5166666667,74.4,3.1,3.0999944531,6,N2,Rifampicin+Psora-4+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388533,GSE108263,N2 + Rapamycin+Rifampicin,144,29.18,700.32,0.5311857437,76.490747087,3.187114462,3.1871079664,6,N2,Rapamycin+Rifampicin+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388534,GSE108263,N2 + Rapamycin+Rifampicin,144,29.18,700.32,0.5311857437,76.490747087,3.187114462,3.1871079664,6,N2,Rapamycin+Rifampicin+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388535,GSE108263,N2 + Rapamycin+Rifampicin,144,29.18,700.32,0.5311857437,76.490747087,3.187114462,3.1871079664,6,N2,Rapamycin+Rifampicin+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388522,GSE108263,N2 + Rifampicin,144,27.09,650.16,0.5721668512,82.3920265781,3.4330011074,3.4329910208,6,N2,Rifampicin+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388523,GSE108263,N2 + Rifampicin,144,27.09,650.16,0.5721668512,82.3920265781,3.4330011074,3.4329910208,6,N2,Rifampicin+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388524,GSE108263,N2 + Rifampicin,144,27.09,650.16,0.5721668512,82.3920265781,3.4330011074,3.4329910208,6,N2,Rifampicin+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388558,GSE108263,N2 + Rifampicin+Allantoin,144,26.5,636,0.5849056604,84.2264150943,3.5094339623,3.5094224162,6,N2,Rifampicin+Allantoin+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388559,GSE108263,N2 + Rifampicin+Allantoin,144,26.5,636,0.5849056604,84.2264150943,3.5094339623,3.5094224162,6,N2,Rifampicin+Allantoin+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388560,GSE108263,N2 + Rifampicin+Allantoin,144,26.5,636,0.5849056604,84.2264150943,3.5094339623,3.5094224162,6,N2,Rifampicin+Allantoin+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388542,GSE108263,N2 + Rapamycin+Rifampicin+Psora-4,144,25.8,619.2,0.6007751938,86.511627907,3.6046511628,3.6046375149,6,N2,Rapamycin+Rifampicin+Psora-4+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388543,GSE108263,N2 + Rapamycin+Rifampicin+Psora-4,144,25.8,619.2,0.6007751938,86.511627907,3.6046511628,3.6046375149,6,N2,Rapamycin+Rifampicin+Psora-4+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388544,GSE108263,N2 + Rapamycin+Rifampicin+Psora-4,144,25.8,619.2,0.6007751938,86.511627907,3.6046511628,3.6046375149,6,N2,Rapamycin+Rifampicin+Psora-4+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388525,GSE108263,N2 + Metformin,144,25,600,0.62,89.28,3.72,3.7199833144,6,N2,50mM metformin +FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388526,GSE108263,N2 + Metformin,144,25,600,0.62,89.28,3.72,3.7199833144,6,N2,50mM metformin +FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388527,GSE108263,N2 + Metformin,144,25,600,0.62,89.28,3.72,3.7199833144,6,N2,50mM metformin +FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388528,GSE108263,N2 + Rapamycin,144,25,600,0.62,89.28,3.72,3.7199833144,6,N2,Rapamycin+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388529,GSE108263,N2 + Rapamycin,144,25,600,0.62,89.28,3.72,3.7199833144,6,N2,Rapamycin+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388530,GSE108263,N2 + Rapamycin,144,25,600,0.62,89.28,3.72,3.7199833144,6,N2,Rapamycin+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388519,GSE108263,N2 + Allantoin,144,24.45,586.8,0.6339468303,91.2883435583,3.8036809816,3.8036616988,6,N2,Allantoin+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388520,GSE108263,N2 + Allantoin,144,24.45,586.8,0.6339468303,91.2883435583,3.8036809816,3.8036616988,6,N2,Allantoin+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388521,GSE108263,N2 + Allantoin,144,24.45,586.8,0.6339468303,91.2883435583,3.8036809816,3.8036616988,6,N2,Allantoin+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388553,GSE108263,N2 + Rapamycin+Metformin,144,24.4,585.6,0.6352459016,91.4754098361,3.8114754098,3.8114558664,6,N2,Rapamycin+Metformin+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388554,GSE108263,N2 + Rapamycin+Metformin,144,24.4,585.6,0.6352459016,91.4754098361,3.8114754098,3.8114558664,6,N2,Rapamycin+Metformin+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388555,GSE108263,N2 + Rapamycin+Metformin,144,24.4,585.6,0.6352459016,91.4754098361,3.8114754098,3.8114558664,6,N2,Rapamycin+Metformin+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388516,GSE108263,N2 + Psora-4,144,24,576,0.6458333333,93,3.875,3.8749782033,6,N2,Psora-4+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388517,GSE108263,N2 + Psora-4,144,24,576,0.6458333333,93,3.875,3.8749782033,6,N2,Psora-4+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388518,GSE108263,N2 + Psora-4,144,24,576,0.6458333333,93,3.875,3.8749782033,6,N2,Psora-4+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388536,GSE108263,N2 + Rapamycin+Psora-4,144,23.5,564,0.6595744681,94.9787234043,3.9574468085,3.9574217159,6,N2,Rapamycin+Psora-4+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388537,GSE108263,N2 + Rapamycin+Psora-4,144,23.5,564,0.6595744681,94.9787234043,3.9574468085,3.9574217159,6,N2,Rapamycin+Psora-4+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388538,GSE108263,N2 + Rapamycin+Psora-4,144,23.5,564,0.6595744681,94.9787234043,3.9574468085,3.9574217159,6,N2,Rapamycin+Psora-4+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388564,GSE108263,eat-2(ad1116),144,22.93,550.32,0.6759703445,97.3397296119,4.0558220672,4.0557924193,6,eat-2(ad1116),FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388565,GSE108263,eat-2(ad1116),144,22.93,550.32,0.6759703445,97.3397296119,4.0558220672,4.0557924193,6,eat-2(ad1116),FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388566,GSE108263,eat-2(ad1116),144,22.93,550.32,0.6759703445,97.3397296119,4.0558220672,4.0557924193,6,eat-2(ad1116),FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388561,GSE108263,N2 + Psora-4+Allantoin,144,21.2,508.8,0.7311320755,105.2830188679,4.3867924528,4.3867409797,6,N2,Psora-4+Allantoin+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388562,GSE108263,N2 + Psora-4+Allantoin,144,21.2,508.8,0.7311320755,105.2830188679,4.3867924528,4.3867409797,6,N2,Psora-4+Allantoin+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388563,GSE108263,N2 + Psora-4+Allantoin,144,21.2,508.8,0.7311320755,105.2830188679,4.3867924528,4.3867409797,6,N2,Psora-4+Allantoin+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388531,GSE108263,N2,144,20,480,0.775,111.6,4.65,4.6499210144,6,N2,FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388532,GSE108263,N2,144,20,480,0.775,111.6,4.65,4.6499210144,6,N2,FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388551,GSE108263,N2,144,20,480,0.775,111.6,4.65,4.6499210144,6,N2,FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388552,GSE108263,N2,144,20,480,0.775,111.6,4.65,4.6499210144,6,N2,FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388567,GSE108263,N2,144,20,480,0.775,111.6,4.65,4.6499210144,6,N2,FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388568,GSE108263,N2,144,20,480,0.775,111.6,4.65,4.6499210144,6,N2,FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388556,GSE108263,N2 + Rapamycin+Allantoin,144,19.9,477.6,0.7788944724,112.1608040201,4.6733668342,4.6732848251,6,N2,Rapamycin+Allantoin+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6388557,GSE108263,N2 + Rapamycin+Allantoin,144,19.9,477.6,0.7788944724,112.1608040201,4.6733668342,4.6732848251,6,N2,Rapamycin+Allantoin+FUDR,300,Illumina HiSeq 4000,PAIRED,cDNA,None,FUDR
SRR6761037,GSE110984,nuo-6(qm200),1,29.93,718.32,0.5178750418,0.5178750418,0.0215781267,0.0215781159,0.0416666667,nuo-6(qm200),None,75,Illumina NextSeq 500,SINGLE,,None,None
SRR6761038,GSE110984,nuo-6(qm200),1,29.93,718.32,0.5178750418,0.5178750418,0.0215781267,0.0215781159,0.0416666667,nuo-6(qm200),None,75,Illumina NextSeq 500,SINGLE,,None,None
SRR6761039,GSE110984,nuo-6(qm200),1,29.93,718.32,0.5178750418,0.5178750418,0.0215781267,0.0215781159,0.0416666667,nuo-6(qm200),None,75,Illumina NextSeq 500,SINGLE,,None,None
SRR6761040,GSE110984,nuo-6(qm200),1,29.93,718.32,0.5178750418,0.5178750418,0.0215781267,0.0215781159,0.0416666667,nuo-6(qm200),None,75,Illumina NextSeq 500,SINGLE,,None,None
SRR6761041,GSE110984,nuo-6(qm200),1,29.93,718.32,0.5178750418,0.5178750418,0.0215781267,0.0215781159,0.0416666667,nuo-6(qm200),None,75,Illumina NextSeq 500,SINGLE,,None,None
SRR6761042,GSE110984,nuo-6(qm200),1,29.93,718.32,0.5178750418,0.5178750418,0.0215781267,0.0215781159,0.0416666667,nuo-6(qm200),None,75,Illumina NextSeq 500,SINGLE,,None,None
SRR6761032,GSE110984,hif-1(ia4),1,22.24,533.76,0.696942446,0.696942446,0.0290392686,0.0290392576,0.0416666667,hif-1(ia4),None,75,Illumina NextSeq 500,SINGLE,,None,None
SRR6761033,GSE110984,hif-1(ia4),1,22.24,533.76,0.696942446,0.696942446,0.0290392686,0.0290392576,0.0416666667,hif-1(ia4),None,75,Illumina NextSeq 500,SINGLE,,None,None
SRR6761034,GSE110984,hif-1(ia4),1,22.24,533.76,0.696942446,0.696942446,0.0290392686,0.0290392576,0.0416666667,hif-1(ia4),None,75,Illumina NextSeq 500,SINGLE,,None,None
SRR6761043,GSE110984,nuo-6(qm200);atfs-1(gk3094),1,19.72,473.28,0.7860040568,0.7860040568,0.032750169,0.032750158,0.0416666667,nuo-6(qm200);atfs-1(gk3094),None,75,Illumina NextSeq 500,SINGLE,,None,None
SRR6761044,GSE110984,nuo-6(qm200);atfs-1(gk3094),1,19.72,473.28,0.7860040568,0.7860040568,0.032750169,0.032750158,0.0416666667,nuo-6(qm200);atfs-1(gk3094),None,75,Illumina NextSeq 500,SINGLE,,None,None
SRR6761045,GSE110984,nuo-6(qm200);atfs-1(gk3094),1,19.72,473.28,0.7860040568,0.7860040568,0.032750169,0.032750158,0.0416666667,nuo-6(qm200);atfs-1(gk3094),None,75,Illumina NextSeq 500,SINGLE,,None,None
SRR6761018,GSE110984,atfs-1(gk3094),1,18.75,450,0.8266666667,0.8266666667,0.0344444444,0.0344444333,0.0416666667,atfs-1(gk3094),None,75,Illumina NextSeq 500,SINGLE,,None,None
SRR6761019,GSE110984,atfs-1(gk3094),1,18.75,450,0.8266666667,0.8266666667,0.0344444444,0.0344444333,0.0416666667,atfs-1(gk3094),None,75,Illumina NextSeq 500,SINGLE,,None,None
SRR6761020,GSE110984,atfs-1(gk3094),1,18.75,450,0.8266666667,0.8266666667,0.0344444444,0.0344444333,0.0416666667,atfs-1(gk3094),None,75,Illumina NextSeq 500,SINGLE,,None,None
SRR6761021,GSE110984,atfs-1(et15),1,18.75,450,0.8266666667,0.8266666667,0.0344444444,0.0344444333,0.0416666667,atfs-1(et15),None,75,Illumina NextSeq 500,SINGLE,,None,None
SRR6761022,GSE110984,atfs-1(et15),1,18.75,450,0.8266666667,0.8266666667,0.0344444444,0.0344444333,0.0416666667,atfs-1(et15),None,75,Illumina NextSeq 500,SINGLE,,None,None
SRR6761023,GSE110984,atfs-1(et15),1,18.75,450,0.8266666667,0.8266666667,0.0344444444,0.0344444333,0.0416666667,atfs-1(et15),None,75,Illumina NextSeq 500,SINGLE,,None,None
